CO2 emissions from fossil-fuels since 1751 (metric tons),1751,1755,1760,1765,1770,1775,1780,1781,1782,1783,1784,1785,1786,1787,1788,1789,1790,1791,1792,1793,1794,1795,1796,1797,1798,1799,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102633666.7,226207666.7,356737333.4,502648666.7,645329666.7,787350666.7,948156000,1136421000,1317774333.3,1510604333.3,1743364333.3,2026456666.6,2319650666.6,2644843666.6,3004129333.3,3391014000,3810719000,4300556333.3,4863070666.6,5516969333.3,6285722666.6,7083193333.3,7936489000,8927915333.3,9894434000,10815394333.3,11768174000,12767788000,13757634000,14782617667,15781608333.7,16752321667,17692081000.3,18624125667,19612747000.3,20576537667,21543804333.7,22503283000.4,23557519333.4,24640436333.4,25734969333.4,26835394666.4,27958853999.4,29067316666.4,30241236666.4,31425074999.4,32630575999.4,33832098666.4,34991058666.4,36188991666.4,37408473666.4,38610630666.4,39827270999.4,41064550999.4,42324094999.4,43562163332.4,44793349332.4,46044404999.4,47251981332.4,48353015332.4,49525295876.4,50701701059.4
Jersey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172333.3333,333666.6666,527999.9999,740666.6666,993666.6666,1374999.9999,1825999.9999,2320999.9999,2845333.3332,3501666.6665,4245999.9998,5224999.9998,6273666.6668,7494666.6668,8737666.6668,10160333.3338,11744333.3338,13159666.6668,14666666.6668,16426666.6668,17984999.9998,19642333.3328,21559999.9998,23763666.6668,25992999.9998,28486333.3328,31437999.9998,34602333.3328,38243333.3328,42038333.3328,46764666.6658,52627666.6658,58919666.6658,66282333.3328,74634999.9998,83174666.6668,92454999.9998,102116666.6668,111429999.9998,120662666.6668,131064999.9968,140862333.3298,153127333.3298,165227333.3298,178859999.9998,192415666.6698,206601999.9998,221019333.3298,235561333.3298,250128999.9998,265635333.3298,281636666.6598,298521666.6598,315989666.6598,335228666.6598,356253333.3298,376984666.6598,398478666.6598,419902999.9898,442449333.3198,,
Kazakhstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261283000,482368333.3,681838666.6,848554666.6,989233666.6,1118802666.6,1243854333.3,1360337000,1488094666.7,1635989666.7,1787921666.7,1941723666.7,2113866333.4,2290797666.7,2482894333.4,2702916333.4,2932336000.1,3158118333.4,3385855847.7,3620499170.2
Kenya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,909333.3333,2302666.6663,3893999.9993,5408333.3323,7109666.6653,9096999.9983,11318999.9983,13603333.3313,15693333.3313,17904333.3313,20331666.6643,22733333.3313,25358666.6643,28214999.9973,31041999.9973,33509666.6643,36193666.6643,38895999.9973,41715666.6643,44846999.9973,47930666.6643,51615666.6643,55487666.6643,59407333.3313,64357333.3313,69332999.9983,73941999.9983,78998333.3313,84322333.3313,89360333.3313,95556999.9983,102083666.6653,106776999.9983,111437333.3313,115756666.6643,119525999.9973,123687666.6643,128861333.3313,133649999.9983,138841999.9983,144664666.6653,149504666.6653,155044999.9983,161391999.9983,167947999.9983,175501333.3313,184829333.3313,193093999.9983,203129666.6683,213300999.9983,223717999.9983,233086333.3313,241053999.9983,247807999.9983,255430999.9983,263992666.6653,273566333.3323,283396666.6653,293637666.6653,305986999.9953,,
Kiribati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7333.333333,18333.333333,36666.666663,54999.999993,65999.999993,76999.999993,98999.999993,131999.999993,142999.999993,164999.999993,194333.333323,219999.999993,256666.666663,289666.666663,322666.666663,355666.666663,377666.666663,399666.666663,425333.333333,454666.666663,483999.999993,509666.666663,531666.666663,553666.666663,575666.666663,593999.999993,615999.999993,637999.999993,659999.999993,681999.999993,703999.999993,725999.999993,747999.999993,769999.999993,791999.999993,828666.666663,857999.999993,890999.999993,920333.333323,953333.333323,978999.999993,1004666.666663,1030333.333333,1056000.000003,1081666.666673,1111000.000003,1162333.333333,1213666.666663,1264999.999993,,
North Korea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66000,139333.33333,212666.66666,1616999.99966,3398999.99966,4179999.99966,5177333.33296,6068333.33296,7806333.33296,12598666.66596,19950333.33296,28922666.66596,40223333.33596,55872666.66596,75760666.66596,99575666.66596,126030666.66596,156749999.99596,189610666.66596,225265333.33596,269529333.33596,317174000.00596,369614666.67596,428937666.67596,493075000.00596,566621000.00596,674171666.70596,763763000.03596,861182666.70596,962892333.40596,1070622666.70596,1180802333.40596,1294659666.70596,1413386333.40596,1534250666.70596,1659251000.00596,1784643666.70596,1912694666.70596,2049982000.00596,2197774333.30596,2356203666.60596,2528375666.60596,2721165333.30596,2942001333.30596,3176400333.30596,3421212666.60596,3672335333.30596,3927726000.00596,4189841333.30596,4449459666.60596,4708784666.60596,4965443999.90596,5200110666.60596,5265032666.60596,5336422666.60596,5413382333.27596,5493297333.27596,5569820666.60596,5648023333.27596,5727941999.94596,5811409999.94596,5896436333.27596,5967188333.27596,6045695333.27596,6120792333.27596,,
South Korea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3666.666667,491333.333367,1389666.666667,3061666.666667,5239666.666667,7424999.999667,10350999.999667,13815999.999667,18512999.999667,23675666.666667,30125333.333667,37686000.000667,45906666.667667,54923000.000667,66154000.000667,78705000.000667,93166333.330667,110443666.660667,131545333.330667,153761666.660667,178764666.660667,208776333.330667,243925000.000667,281163666.670667,323682333.340667,377461333.340667,435845666.670667,495927666.670667,568678000.000667,644028000.000667,725486666.670667,818367000.000667,923545333.300667,1036332000.00067,1168867333.30067,1303104000.00067,1442169666.70067,1583332666.70067,1733398333.40067,1896429333.40067,2073694333.40067,2254985333.40067,2446356000.10067,2666898666.80067,2901220666.80067,3148141333.50067,3409600333.50067,3693855000.20067,4015777333.50067,4359784000.20067,4734521000.20067,5138202666.90067,5568170666.90067,5932960000.20067,6332769666.90067,6780290000.20067,7230443000.20067,7696032666.90067,8162205333.60067,8644746000.30067,9107622333.60067,9578385666.90066,10074177666.9007,10582183333.6007,11091512666.9007,11648769311.3007,12226507776.2007
United Korea (former),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14666.66667,14666.66667,14666.66667,14666.66667,172333.33337,370333.33337,605000.00007,898333.33337,1239333.33337,1727000.00007,2335666.66677,2841666.66677,2841666.66677,3340333.33347,3930666.66677,4697000.00007,5522000.00007,6365333.33337,7373666.66637,8433333.33337,10123666.66637,11938666.66637,13819666.66637,15986666.66637,18476333.33337,20823000.00037,23309000.00037,26238666.66737,29692666.66737,34287000.00037,39691666.66737,46035000.00037,52822000.00037,61900666.66737,73754999.99737,88997333.32737,105999666.65737,124769333.32737,142959666.65737,162176666.65737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kosovo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kuwait,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2456666.667,9210666.667,9548000.0003,10611333.3333,10996333.3333,11113666.6666,11113666.6666,11113666.6666,12517999.9996,14365999.9996,15407333.3326,17607333.3326,21299666.6656,25101999.9986,32904666.6656,42885333.3326,57174333.3326,74198666.6626,99531666.6626,134947999.9926,170096666.6626,195535999.9926,217975999.9926,244804999.9926,269844666.6626,296981666.6626,324613666.6626,348853999.9926,368180999.9926,385007333.3226,403479999.9926,420698666.6626,441697666.6626,459363666.6626,484036666.6626,509248666.6626,530416333.3326,552024000.0026,580389333.3326,609546666.6626,644863999.9926,676331333.3226,709243333.3226,745125333.3226,793433666.6526,803623333.3226,824706666.6526,857977999.9826,896881333.3126,951697999.9826,1001846999.9826,1056762666.6526,1108502999.9826,1162520333.3126,1217696333.3126,1272813666.6426,1325562333.3126,1387213666.6426,1450742333.3126,1522282666.6426,1596044999.9726,1671273999.9726,1751023999.9726,1831221333.3026,1920626464.5026,2013364425.1626
Kyrgyz Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10860666.67,19165666.67,25226666.67,29700000.003,35288000.003,40769666.67,46592333.337,51153666.67,55682000.003,59462333.336,64309666.669,69586000.002,75192333.335,80413666.668,85506666.668,91930666.668,97625000.001,104346000.001,,
Lao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25666.66667,84333.33334,143000.00001,216333.33334,293333.33334,374000.00001,487666.66671,619666.66671,766333.33341,938666.66671,1118333.33341,1353000.00011,1672000.00011,1840666.66681,2159666.66681,2731666.66681,3153333.33351,3641000.00021,4158000.00021,4451333.33351,4704333.33351,4928000.00021,5159000.00021,5390000.00021,5613666.66691,5800666.66691,5951000.00021,6108666.66691,6288333.33361,6471666.66691,6673333.33361,6882333.33361,7091333.33361,7300333.33361,7535000.00031,7769666.66701,8022666.66701,8301333.33371,8580000.00041,8880666.66711,9258333.33381,9764333.33381,10402333.33381,11121000.00051,12078000.00051,13049666.66721,13951666.66721,15128666.66721,16258000.00021,17680666.66721,19114333.33421,20694666.66721,22363000.00021,24104666.66721,25916000.00021,,
Latvia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11000,29333.33333,66000,102666.66667,128333.33334,154000.00001,190666.66668,227333.33335,278666.66668,337333.33335,414333.33335,495000.00002,495000.00002,495000.00002,495000.00002,495000.00002,495000.00002,495000.00002,495000.00002,495000.00002,495000.00002,495000.00002,495000.00002,495000.00002,495000.00002,495000.00002,495000.00002,495000.00002,495000.00002,495000.00002,495000.00002,495000.00002,495000.00002,495000.00002,495000.00002,495000.00002,495000.00002,495000.00002,495000.00002,495000.00002,495000.00002,495000.00002,495000.00002,495000.00002,495000.00002,495000.00002,495000.00002,495000.00002,495000.00002,495000.00002,495000.00002,495000.00002,495000.00002,495000.00002,495000.00002,495000.00002,495000.00002,495000.00002,495000.00002,495000.00002,495000.00002,495000.00002,495000.00002,495000.00002,14032333.33002,26139666.66002,37454999.99002,47094666.65702,56587666.65702,64951333.32402,73021666.65702,79848999.99002,86089666.65702,92942666.65702,99593999.99002,106681666.65702,113813333.32402,120988999.99102,128571666.65802,136498999.99102,144088999.99102,150740333.32402,,
Lebanon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3666.666667,14666.666667,29333.333337,29333.333337,80666.666667,139333.333337,201666.666667,263999.999997,322666.666667,344666.666667,366666.666667,718666.666667,755333.333337,821333.333337,894666.666667,967999.999997,1052333.333327,1155000.000027,1272333.333327,2746333.333327,4165333.333327,5298333.333327,6504666.666327,7765999.999327,9349999.999327,11194333.332327,13218333.332327,15172666.665327,17596333.332327,20144666.665327,22795666.665327,25622666.665327,28625666.665327,31888999.998327,35192666.665327,38771333.332327,42283999.999327,45913999.999327,50163666.666327,54068666.666327,59385333.333327,65098000.000327,72259000.000327,79478666.667327,85910000.000327,92033333.333327,97603000.000327,103315666.667327,109468333.334327,115646666.667327,121997333.334327,128109666.667327,135428333.334327,142479333.334327,150535000.001327,158293666.668327,166257666.668327,173913666.668327,181962000.001327,191059000.001327,200555666.668327,211911333.338327,223567666.668327,236309333.338327,249927333.338327,263725000.008327,279370666.678327,295548000.008327,312147000.008327,327499333.338327,343706000.008327,359744000.008327,377963666.678327,394793666.678327,411183666.678327,426206000.008327,441650000.008327,458678000.008327,479644000.008327,,
Lesotho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liberia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47666.66667,91666.66667,146666.66667,205333.33334,308000.00004,366666.66671,414333.33338,498666.66671,660000.00001,803000.00001,968000.00001,1129333.33331,1382333.33331,1738000.00001,2222000.00001,2779333.33331,3391666.66661,4003999.99991,4887666.66661,6159999.99961,7611999.99961,9137333.33261,10644333.33261,12125666.66561,13848999.99861,15333999.99861,16811666.66561,18285666.66561,19792666.66561,21739666.66561,23781999.99861,25721666.66561,26322999.99891,27034333.33221,27734666.66551,28456999.99881,29186666.66551,29952999.99881,30770666.66551,31437999.99881,31921999.99881,32207999.99881,32497666.66551,32820333.33221,33139333.33221,33472999.99891,33817666.66561,34173333.33231,34561999.99901,34968999.99901,35405333.33231,35907666.66561,36409999.99891,36941666.66561,37568666.66561,38309333.33231,39068333.33231,39746666.66561,40322333.33231,40846666.66561,,
Libya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143000,311666.6667,476666.6667,726000,1026666.6667,1455666.6667,1785666.6667,2097333.3334,2449333.3334,2882000.0001,3575000.0001,4770333.3331,5819000.0001,7282000.0001,7945666.6668,8961333.3338,11590333.3338,30096000.0038,60232333.3338,95780666.6638,128109666.6638,149753999.9938,164985333.3238,179571333.3238,188917666.6568,200496999.9868,218412333.3168,238516666.6468,259753999.9768,285783666.6468,312685999.9768,341494999.9768,372254666.6468,402665999.9768,431287999.9768,462703999.9768,496759999.9768,529323666.6468,565718999.9768,603038333.3068,639814999.9768,682674666.6468,719931666.6468,758875333.3168,803003666.6468,849020333.3168,893174333.3168,938145999.9868,983616333.3168,1028232333.3168,1075341666.6468,1123437333.3168,1171265333.3168,1220427999.9868,1270782333.3168,1322878333.3168,1376653666.6468,1430850666.6468,1491229666.6468,1554098333.3168,,
Liechtenstein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lithuania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22150333.33,39644000,57002000,73205000,88935000,104272666.67,120468333.34,134159666.67,146358666.67,159276333.34,172487333.34,185401333.34,198729666.67,212721666.67,227014333.34,242150333.34,257279000.01,270116000.01,284289596.66,299088408.26
Luxembourg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25666.66667,62333.33334,106333.33334,157666.66667,216333.33334,7641333.33334,16657666.66634,26066333.33334,34727000.00034,43516000.00034,53408666.66734,63785333.33734,74631333.33734,84725666.66734,95153666.66734,106670666.66734,118260999.99734,129810999.99734,141258333.32734,153563666.65734,165766333.32734,177385999.99734,188745333.32734,201013999.99734,214206666.66734,227952999.99734,241152999.99734,254646333.32734,268814333.32734,283224333.32734,295067666.65734,306907333.32734,317833999.99734,329680999.99734,341799333.32734,352824999.99734,362251999.99734,371110666.66434,379400999.99734,388329333.33034,397495999.99734,406504999.99734,415161999.99734,424090333.33034,433748333.33034,443758333.33034,454406333.33034,465164333.33034,475999333.33034,486218333.33034,494567333.33034,503004333.33034,510920666.66334,518275999.99634,525961333.32934,534200333.32934,543000333.32934,552416333.32934,562319999.99634,573587666.66634,585133999.99634,596438333.32634,607188999.99634,617847999.99634,627989999.99634,,
"Macao, China",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22000,44000,69666.66667,99000,128333.33333,165000,216333.33333,286000,381333.33333,487666.66663,615999.99993,747999.99993,898333.33323,1063333.33323,1231999.99993,1400666.66663,1605999.99993,1833333.33323,2064333.33323,2287999.99993,2555666.66663,2852666.66663,3105666.66663,3413666.66663,3827999.99993,4242333.33323,4770333.33323,5305666.66653,5789666.66653,6471666.66653,7076666.66653,7809999.99983,8686333.33313,9657999.99983,10622333.33313,11652666.66613,12686666.66613,13779333.33313,14864666.66613,16052666.66613,17335999.99913,18578999.99913,19994333.33213,21493999.99913,23059666.66613,24592333.33313,26227666.66613,27914333.33313,29439666.66613,30975999.99913,32702999.99913,34539999.99913,36171666.66613,37729999.99913,39079333.33213,40545999.99913,,
"Macedonia, FYR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10776333.33,21116333.33,31584666.66,42423333.33,54164000,64797333.33,77421666.66,89143999.99,101207333.32,113204666.65,124138666.65,135446666.65,146637333.32,157915999.99,168853666.66,180231333.33,192078333.33,203419333.33,,
Madagascar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3666.666667,11000,14666.666667,14666.666667,14666.666667,14666.666667,14666.666667,14666.666667,14666.666667,14666.666667,14666.666667,14666.666667,22000,22000,25666.666667,29333.333334,33000.000001,337333.333301,583000.000001,891000.000001,1144000.000001,1433666.666701,1738000.000001,2057000.000001,2372333.333301,2746333.333301,3120333.333301,3520000.000001,3875666.666701,4271666.666701,4733666.666701,5217666.666701,5775000.000001,6354333.333301,7197666.666601,8110666.666601,8961333.333301,9933000.000001,10959666.667001,12246666.667001,13321000.000001,14509000.000001,16203000.000001,17196666.666701,18043666.666701,19062999.999701,20184999.999701,21798333.332701,22824999.999701,23836999.999701,24500666.666401,25461333.333101,26543000.000101,27720000.000101,29047333.333101,30374666.666101,31342666.666101,32328999.999401,33403333.332401,34448333.332401,35518999.999401,36835333.332401,38147999.999401,39559666.666401,41260999.999401,42998999.999401,44923999.999401,46797666.666401,48539333.333401,49775000.000401,51476333.333401,53284000.000401,55025666.667401,56708666.667401,58523666.667401,60467000.000401,62289333.333401,,
Malawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330000,678333.3333,1107333.3333,1474000,1862666.6667,2244000,2698666.6667,3201000,3747333.3333,4319333.3333,4869333.3333,5448666.6666,6031666.6666,6669666.6666,7340666.6666,7978666.6666,8689999.9999,9294999.9999,9888999.9999,10464666.6666,11021999.9999,11579333.3332,12132999.9999,12679333.3332,13221999.9999,13786666.6666,14398999.9999,15058999.9999,15715333.3332,16408333.3332,17126999.9999,17856666.6666,18567999.9999,19326999.9999,20155666.6666,21152999.9999,22058666.6666,22964333.3333,23848000,24805000,25780333.3333,26697000,27650333.3333,28603666.6666,29758666.6666,30818333.3336,,
Malaysia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14600666.67,31276666.67,49188333.34,66700333.34,85748666.67,105193000,129085000,151693666.67,174929333.34,202205666.67,230200666.67,261022666.67,291591666.67,329560000,364254000,400488000,440469333.33,481228000,523948333.33,573826000,630413666.67,698998666.67,774290000,866004333.33,960006666.66,1081127666.66,1206490999.96,1331300666.66,1445476999.96,1553401666.66,1679993333.36,1816697666.66,1951814333.36,2112066000.06,2279383333.36,2461910000.06,2632542000.06,2828004666.76,3037360333.46,3235690333.46,3446336019.86,3656819094.56
